,fino,int1,int2,grueso,solidos,velocidad,potencia,cu,sentidogiro,relacionfinogrueso,relacionfecu,alimreal
3586,37.07,20.75,24.32,18.36,75.32,8.97,23007.99,0.33,0.0,1.1301742919389979,10.515151515151516,3993.1799999999994
3587,38.64,21.87,22.81,16.57,75.49,8.87,22551.95,0.33,0.0,1.31985515992758,10.545454545454545,4063.75
3591,37.9,22.82,23.5,15.85,75.39,8.99,23061.25,0.33,0.0,1.4397476340694007,10.636363636363635,3927.6200000000003
3592,39.33,22.15,23.37,15.52,75.54,8.88,22450.87,0.34,0.0,1.4271907216494846,10.205882352941176,3970.5299999999997
3593,41.03,22.21,23.32,14.5,75.49,8.9,22436.59,0.32,0.0,1.5317241379310345,10.875,4075.95
3594,38.34,21.94,23.85,14.76,75.59,8.89,22852.13,0.31,0.0,1.486449864498645,11.0,4023.5800000000004
3595,38.12,22.3,23.33,15.75,75.64,8.94,22905.39,0.31,0.0,1.415873015873016,10.935483870967742,3985.7699999999995
3596,34.52,21.56,23.38,17.67,75.52,9.07,23290.03,0.31,0.0,1.2201471420486698,11.193548387096774,4042.87
3598,38.04,21.28,22.59,17.65,75.54,8.97,22946.98,0.34,0.0,1.2056657223796035,9.941176470588234,4115.94
3599,40.23,21.95,22.99,15.63,75.67,9.0,23070.74,0.33,0.0,1.4043506078055021,10.424242424242424,4153.15
3602,38.33,21.98,23.65,16.44,75.52,9.01,23075.04,0.31,0.0,1.3369829683698295,10.64516129032258,4114.52
3603,36.61,21.18,24.41,17.94,75.52,9.05,23311.19,0.31,0.0,1.180602006688963,10.741935483870968,4088.9900000000002
3604,38.07,21.76,22.7,18.06,75.61,9.03,23133.58,0.31,0.0,1.2048726467331121,10.774193548387096,4131.87
3605,38.88,21.96,22.38,16.2,75.5,8.96,22812.51,0.31,0.0,1.3555555555555556,10.709677419354838,4162.47
3606,41.79,22.35,21.98,13.47,75.57,8.97,23043.04,0.33,0.0,1.6592427616926504,10.272727272727273,4163.97
3607,40.57,21.4,22.84,15.99,75.49,9.05,23126.93,0.31,0.0,1.3383364602876797,10.64516129032258,4160.2
3608,38.71,21.89,23.25,16.92,75.53,9.2,23743.1,0.31,0.0,1.2937352245862883,10.709677419354838,4085.74
3609,41.12,21.66,23.51,15.69,75.46,9.12,23509.03,0.32,0.0,1.3804971319311663,10.59375,4071.5899999999997
3611,38.23,22.21,22.65,15.14,75.4,9.04,23272.86,0.33,0.0,1.4669749009247028,10.363636363636363,4112.05
3612,37.37,21.74,24.19,15.73,75.57,9.17,23803.6,0.32,0.0,1.3820724729815637,11.03125,4102.93
3613,37.44,21.41,23.09,16.76,75.65,9.26,23897.17,0.32,0.0,1.2774463007159904,11.21875,4105.889999999999
3615,40.42,22.45,22.51,14.43,75.92,9.02,23178.97,0.31,0.0,1.5557865557865558,11.741935483870968,4162.54
3616,39.0,21.72,24.19,15.32,76.13,9.04,23170.43,0.31,0.0,1.4177545691906004,11.709677419354838,4173.71
3617,37.1,22.25,22.85,15.94,76.06,9.06,23385.1,0.31,0.0,1.3958594730238394,12.096774193548388,4106.72
3619,46.37,22.23,20.57,11.64,75.91,8.7,21761.56,0.33,0.0,1.9097938144329896,11.303030303030303,4119.2300000000005
3620,44.59,23.43,20.49,12.57,75.92,8.64,21573.86,0.33,0.0,1.863961813842482,11.303030303030303,4051.3
3621,43.65,22.14,22.87,13.98,76.0,8.76,22016.84,0.34,0.0,1.5836909871244635,11.323529411764705,4083.13
3622,36.92,21.91,22.66,15.7,75.96,8.94,22845.0,0.35,0.0,1.3955414012738854,11.257142857142858,4068.25
3623,40.37,21.71,22.64,16.05,76.04,8.99,22924.55,0.33,0.0,1.3526479750778817,11.787878787878787,4132.36
3624,41.21,22.11,20.76,15.53,75.96,8.77,22189.28,0.33,0.0,1.4236960721184804,11.878787878787879,4114.0
3625,45.28,22.43,20.86,13.43,75.84,8.89,22712.56,0.34,0.0,1.6701414743112435,11.52941176470588,4035.42
3626,39.5,21.78,22.33,17.19,75.91,8.95,23087.76,0.35,0.0,1.2670157068062826,11.028571428571428,4007.8200000000006
3627,38.26,21.94,23.05,16.98,75.77,9.1,23381.63,0.36,0.0,1.292108362779741,10.88888888888889,4027.98
3628,36.03,21.26,24.42,17.33,75.97,9.13,23400.23,0.36,0.0,1.2267743796884019,10.694444444444445,4031.2599999999998
3629,38.63,21.23,23.84,17.8,76.01,9.14,23249.36,0.33,0.0,1.192696629213483,11.454545454545453,4046.2599999999998
3630,38.27,21.45,23.56,18.14,75.98,8.92,22467.54,0.32,0.0,1.1824696802646084,11.749999999999998,4039.5300000000007
3631,35.46,21.56,23.26,18.14,76.04,8.72,21763.38,0.32,0.0,1.1885336273428886,11.625,4125.220000000001
3632,37.36,21.63,22.84,17.16,76.18,8.69,21766.79,0.31,0.0,1.2604895104895104,12.0,4128.57
3633,38.96,21.94,24.03,16.43,76.07,9.07,23431.88,0.33,0.0,1.3353621424223983,11.484848484848484,4159.120000000001
3634,33.68,21.36,24.51,19.5,76.03,9.27,23897.2,0.32,0.0,1.0953846153846154,11.625,4052.7100000000005
3635,36.12,21.32,24.27,17.91,76.56,9.13,23324.23,0.36,0.0,1.190396426577331,10.194444444444445,3988.4900000000002
3636,38.28,21.88,23.14,16.56,75.86,8.92,22756.41,0.34,0.0,1.321256038647343,10.529411764705882,4084.43
3637,37.39,21.96,23.61,17.0,76.06,8.9,22718.42,0.33,0.0,1.291764705882353,11.181818181818182,4137.509999999999
3638,36.71,21.09,23.8,17.32,76.22,9.0,23087.36,0.33,0.0,1.2176674364896074,11.272727272727273,4150.22
3639,40.14,21.49,21.23,16.15,76.03,9.06,23168.26,0.33,0.0,1.3306501547987617,11.303030303030303,4127.19
3640,42.34,21.63,21.65,16.09,75.93,8.85,22237.4,0.36,0.0,1.3443132380360472,10.444444444444445,4040.12
3641,41.44,21.31,22.15,17.06,76.0,8.78,22208.54,0.33,0.0,1.2491207502930832,11.09090909090909,4051.73
3642,42.54,22.99,20.73,13.17,76.01,8.72,21960.41,0.35,0.0,1.7456340167046316,10.571428571428573,4072.3199999999997
3643,43.45,19.09,22.88,26.29,75.73,9.3,23440.61,0.35,0.0,0.7261316089767973,10.428571428571429,3939.1699999999996
3644,40.33,21.95,23.93,15.01,75.91,8.81,22370.44,0.35,0.0,1.4623584277148567,10.542857142857143,4094.88
3645,40.77,22.45,22.08,13.91,76.06,8.85,22431.31,0.36,0.0,1.6139468008626887,9.833333333333334,4060.5900000000006
3646,43.22,22.39,21.06,13.38,76.02,8.93,22628.96,0.36,0.0,1.6733931240657698,10.0,4047.6399999999994
3647,39.24,21.9,23.99,15.13,75.84,8.83,22266.46,0.37,0.0,1.4474553866490414,9.675675675675675,4058.0699999999997
3648,39.32,21.85,23.54,15.34,75.86,8.93,22889.17,0.36,0.0,1.4243807040417211,9.916666666666666,3994.88
3649,38.53,22.04,24.64,16.45,76.15,9.05,23231.44,0.34,0.0,1.3398176291793313,10.705882352941176,4063.7000000000003
3650,38.19,22.16,23.3,14.87,75.91,9.04,23043.21,0.36,0.0,1.4902488231338267,10.277777777777779,4018.62
3651,35.44,20.93,23.85,19.05,76.02,9.0,23074.92,0.36,0.0,1.0986876640419947,10.083333333333334,4065.1600000000003
3652,35.46,21.9,24.14,16.87,76.12,9.03,23224.54,0.34,0.0,1.2981624184943685,10.705882352941176,4151.19
3653,38.03,21.47,23.31,16.78,76.05,9.15,23462.33,0.36,0.0,1.2794994040524432,10.222222222222223,4045.1699999999996
3654,40.87,21.38,21.67,15.66,76.29,8.91,22584.04,0.38,0.0,1.3652618135376755,9.736842105263158,4105.78
3655,45.09,22.34,20.38,11.72,75.83,8.77,22220.84,0.35,0.0,1.9061433447098974,10.657142857142858,4050.7400000000002
3656,42.44,22.33,20.12,13.81,76.12,8.8,22248.84,0.34,0.0,1.616944243301955,10.499999999999998,4134.950000000001
3657,40.85,22.83,22.27,13.94,76.03,8.87,22598.57,0.34,0.0,1.6377331420373027,10.705882352941176,4108.759999999999
3658,38.27,21.74,25.05,14.89,76.03,9.19,23592.04,0.33,0.0,1.4600402955003355,11.151515151515152,4034.5799999999995
3659,39.44,20.95,24.46,16.13,75.95,9.13,23389.71,0.34,0.0,1.2988220706757594,10.647058823529411,4062.859999999999
3660,38.13,21.27,23.38,17.56,76.06,8.92,22627.13,0.35,0.0,1.2112756264236904,10.22857142857143,4096.74
3661,39.35,21.45,23.4,16.29,75.9,8.88,22542.63,0.34,0.0,1.3167587476979743,10.735294117647058,4122.9400000000005
3662,41.91,22.03,21.12,14.46,76.04,8.72,21850.14,0.35,0.0,1.5235131396957122,10.285714285714286,4033.1099999999997
3663,36.71,21.53,24.06,17.05,75.84,8.67,21715.01,0.34,0.0,1.2627565982404692,10.529411764705882,4086.3199999999997
3664,50.11,22.77,18.66,11.23,75.89,8.62,21215.5,0.38,0.0,2.0276046304541406,9.657894736842104,4094.620000000001
3665,48.06,22.66,19.24,10.06,75.91,8.5,20847.68,0.38,0.0,2.2524850894632205,9.657894736842104,4098.86
3666,45.27,22.82,20.8,11.46,75.87,8.63,21319.22,0.38,0.0,1.9912739965095985,9.394736842105262,4120.540000000001
3667,39.74,22.74,23.67,13.33,75.94,8.8,22142.61,0.34,0.0,1.705926481620405,10.294117647058822,4035.13
3668,41.34,21.72,21.66,13.36,75.75,8.63,21405.31,0.35,0.0,1.625748502994012,10.114285714285716,4079.9500000000007
3669,39.63,21.97,25.37,13.67,76.01,8.66,21573.02,0.35,0.0,1.6071689831748353,10.200000000000001,4145.4
3670,45.06,21.6,21.85,14.2,76.14,8.73,21627.77,0.32,0.0,1.5211267605633805,10.90625,4141.5
3671,42.83,21.75,22.31,13.8,76.05,8.61,21317.79,0.33,0.0,1.576086956521739,10.484848484848484,4164.46
3672,43.41,21.92,21.58,12.36,75.93,8.51,20936.17,0.37,0.0,1.7734627831715213,9.35135135135135,4098.62
3673,45.23,22.74,20.22,11.44,76.05,8.57,20900.41,0.36,0.0,1.9877622377622377,9.5,4130.73
3674,46.39,22.39,20.73,11.09,76.65,8.56,21374.91,0.35,0.0,2.018935978358882,9.742857142857144,3953.53
3675,41.76,22.91,22.0,11.94,76.15,8.74,21734.19,0.32,0.0,1.9187604690117255,10.53125,4014.46
3676,42.11,22.52,23.0,12.79,76.09,8.8,22053.93,0.31,0.0,1.7607505863956217,10.806451612903226,4084.309999999999
3677,44.37,22.71,21.81,12.41,75.9,8.75,21798.51,0.32,0.0,1.829975825946817,10.59375,4090.8000000000006
3678,39.78,22.3,22.41,15.08,76.05,8.7,21709.83,0.32,0.0,1.4787798408488064,10.75,4163.070000000001
3679,40.16,22.19,23.54,14.58,75.86,8.73,21768.15,0.32,0.0,1.5219478737997256,10.625,4067.2
3680,38.91,22.34,23.7,14.93,75.98,8.72,22178.01,0.32,0.0,1.4963161419959812,10.53125,4111.2
3681,37.29,21.2,24.46,17.1,75.99,8.89,22715.81,0.31,0.0,1.239766081871345,10.709677419354838,4103.69
3682,39.56,22.21,23.0,16.17,76.01,8.81,22264.58,0.32,0.0,1.3735312306740877,10.5,4084.7500000000005
3683,38.93,22.58,23.02,14.78,75.89,8.73,22046.65,0.34,0.0,1.527740189445196,10.029411764705882,4063.8599999999997
3684,41.23,21.94,23.53,16.19,75.86,8.87,22556.27,0.34,0.0,1.355157504632489,9.735294117647058,4028.76
3685,37.32,22.21,23.06,16.95,76.09,8.92,22832.54,0.31,0.0,1.3103244837758112,10.64516129032258,4152.570000000001
3686,40.93,22.86,21.88,14.39,75.67,8.89,22551.57,0.33,0.0,1.5886031966643501,10.03030303030303,4042.15
3687,40.21,22.61,23.54,14.11,75.9,8.94,22841.06,0.32,0.0,1.6024096385542168,10.375,4026.0899999999997
3688,40.8,22.67,22.66,14.21,76.05,8.89,22652.98,0.32,0.0,1.5953553835327234,10.375,4063.8399999999997
3689,38.9,22.19,22.47,16.0,76.08,8.94,22588.73,0.32,0.0,1.386875,10.21875,4105.86
3690,40.03,22.0,22.24,15.76,76.01,8.68,21712.67,0.34,0.0,1.3959390862944163,9.970588235294118,4129.97
3691,41.13,23.09,21.88,13.32,76.08,8.65,21556.15,0.33,0.0,1.7334834834834834,10.333333333333334,4026.81
3695,41.3,22.16,22.41,14.55,76.56,8.75,21729.58,0.34,0.0,1.5230240549828178,9.852941176470587,3808.52
3696,41.7,22.6,22.35,14.35,76.17,8.68,21590.55,0.33,0.0,1.5749128919860629,10.515151515151516,3942.2900000000004
3697,37.37,22.26,22.22,16.14,76.21,8.69,21665.43,0.33,0.0,1.379182156133829,10.727272727272727,4080.5899999999992
3698,38.22,22.27,22.81,15.25,76.09,8.71,21860.49,0.34,0.0,1.460327868852459,10.323529411764705,4061.8299999999995
3699,41.05,22.81,22.28,14.26,75.94,8.73,21796.14,0.34,0.0,1.5995792426367461,10.323529411764705,4054.0
3700,39.43,22.37,22.84,15.25,75.91,8.74,21852.23,0.34,0.0,1.4668852459016395,10.352941176470587,4040.56
3701,39.66,21.85,23.25,16.92,75.91,8.77,22041.39,0.31,0.0,1.291371158392435,11.225806451612904,4027.75
3702,41.23,21.96,22.44,14.77,76.1,8.67,21630.36,0.31,0.0,1.4867975626269465,11.451612903225806,4044.0800000000004
3703,40.64,21.32,21.54,15.17,75.88,8.58,21243.64,0.32,0.0,1.4054054054054055,11.4375,4007.4
3704,46.95,21.72,20.17,13.28,75.93,8.48,21008.26,0.33,0.0,1.6355421686746987,10.969696969696969,4067.24
3705,42.97,22.6,19.94,13.07,75.93,8.58,21374.15,0.33,0.0,1.729150726855394,11.0,4111.4
3706,43.67,22.79,21.15,13.43,76.06,8.74,21949.42,0.34,0.0,1.6969471332836932,10.794117647058822,4079.9
3707,40.16,22.84,22.12,14.81,76.04,8.7,21874.33,0.34,0.0,1.5422012153950033,10.882352941176471,4068.7299999999996
3708,41.66,23.32,22.27,13.04,75.99,8.71,21855.54,0.33,0.0,1.7883435582822087,11.363636363636363,3995.9
3709,40.81,22.43,23.11,14.72,76.18,8.77,22170.37,0.32,0.0,1.5237771739130435,11.875,4060.9199999999996
3710,40.29,21.98,23.31,14.8,76.03,8.82,22347.19,0.33,0.0,1.4851351351351352,11.545454545454545,4129.110000000001
3711,41.84,22.54,23.09,13.78,75.97,8.88,22738.48,0.34,0.0,1.6357039187227866,11.088235294117647,4104.15
3712,40.82,21.81,21.94,15.61,76.11,8.79,22138.38,0.34,0.0,1.3971812940422805,11.5,4100.79
3713,40.48,21.32,24.2,15.96,76.29,8.74,22281.92,0.32,0.0,1.3358395989974936,11.96875,4103.45
3714,39.37,21.82,24.29,15.36,76.26,8.85,22569.83,0.32,0.0,1.4205729166666667,11.9375,4105.78
3716,37.45,22.18,22.29,15.89,76.12,8.66,21832.76,0.31,0.0,1.395846444304594,12.451612903225806,4006.0699999999997
3717,42.42,22.39,22.55,14.39,75.89,8.75,21961.68,0.33,0.0,1.5559416261292565,11.757575757575756,4093.0500000000006
3718,41.28,21.74,22.24,14.48,75.97,8.81,22322.98,0.32,0.0,1.5013812154696131,11.8125,4044.18
3719,45.09,22.09,21.12,15.8,76.14,8.88,22403.78,0.33,0.0,1.3981012658227847,11.545454545454545,4049.96
3720,45.16,22.22,20.61,13.39,76.07,8.78,21991.52,0.33,0.0,1.659447348767737,11.484848484848484,4055.4000000000005
3721,42.66,23.01,21.3,13.14,75.89,8.68,21789.43,0.33,0.0,1.7511415525114156,11.333333333333334,4085.2500000000005
3722,41.86,22.34,21.87,13.95,76.18,8.79,22096.34,0.33,0.0,1.6014336917562724,11.303030303030303,4041.17
3723,38.89,21.81,23.57,15.92,76.0,8.89,22605.51,0.33,0.0,1.3699748743718592,11.333333333333334,4081.3800000000006
3724,39.5,21.46,23.06,16.92,76.1,8.93,22736.62,0.32,0.0,1.268321513002364,11.5625,4114.46
3725,40.44,21.67,22.56,16.03,76.04,8.68,21743.54,0.34,0.0,1.3518402994385528,11.058823529411763,4096.81
3726,41.81,21.69,21.84,14.61,76.0,8.72,21714.55,0.33,0.0,1.484599589322382,11.393939393939393,4130.75
3727,38.99,21.46,23.13,16.56,76.07,8.73,21747.8,0.32,0.0,1.2958937198067635,12.03125,4091.0
3728,37.35,22.07,23.37,17.46,75.94,8.81,22139.96,0.33,0.0,1.2640320733104238,11.545454545454545,4118.45
3729,35.99,21.32,23.97,16.98,75.99,8.8,22261.57,0.34,0.0,1.2555948174322733,11.176470588235293,4125.17
3730,35.9,21.17,24.27,17.59,76.1,8.78,21966.23,0.32,0.0,1.2035247299602048,12.0,4143.51
3731,37.76,20.46,24.78,18.7,76.05,8.65,21456.88,0.32,0.0,1.0941176470588236,11.96875,4090.23
3732,39.51,21.22,22.05,16.54,76.02,8.51,21000.1,0.33,0.0,1.282950423216445,11.575757575757574,4136.4800000000005
3733,39.93,21.31,22.62,15.55,76.08,8.56,21121.31,0.31,0.0,1.370418006430868,12.35483870967742,4149.29
3734,44.19,21.72,21.24,13.67,75.94,8.6,21055.44,0.33,0.0,1.588880760790051,11.454545454545453,4160.0199999999995
3735,40.91,22.04,22.88,14.17,76.09,8.71,21584.42,0.33,0.0,1.5553987297106562,11.575757575757574,4125.85
3736,40.45,22.2,22.12,14.16,76.09,8.73,21561.08,0.33,0.0,1.5677966101694916,11.545454545454545,4130.75
3737,41.66,21.56,21.39,16.75,76.08,8.59,21198.34,0.32,0.0,1.2871641791044774,11.9375,4127.81
3739,43.0,21.36,20.08,12.53,76.1,8.36,20081.25,0.32,0.0,1.704708699122107,12.09375,4168.429999999999
3744,46.09,22.91,19.82,11.22,75.8,8.81,21762.93,0.33,0.0,2.0418894830659537,10.424242424242424,4078.5400000000004
3745,45.86,22.47,19.17,10.82,75.93,8.61,21193.1,0.32,0.0,2.076709796672828,10.40625,4111.929999999999
3746,44.96,23.42,20.57,10.54,75.94,8.46,20707.96,0.31,0.0,2.222011385199241,10.580645161290322,4086.2300000000005
3747,45.16,23.13,20.58,10.93,75.9,8.46,20753.88,0.31,0.0,2.1161939615736505,10.225806451612904,4129.629999999999
3748,40.18,22.26,21.38,12.68,75.92,8.55,21060.35,0.33,0.0,1.7555205047318614,9.636363636363637,4115.42
3749,43.89,22.33,21.3,13.15,75.99,8.62,21336.05,0.31,0.0,1.6980988593155892,10.0,4139.76
3750,45.36,23.38,19.24,10.81,76.07,8.49,20790.51,0.31,0.0,2.1628122109158183,9.806451612903226,4157.23
3752,43.31,22.03,21.99,13.52,75.93,8.65,21442.15,0.33,0.0,1.6294378698224854,9.03030303030303,4131.46
3753,41.21,22.76,22.14,12.96,76.08,8.58,21381.93,0.32,0.0,1.7561728395061729,9.625,4190.08
3754,40.34,22.42,22.58,13.83,76.01,8.67,21736.02,0.34,0.0,1.6211135213304413,8.911764705882351,4108.16
3755,39.63,22.07,23.72,13.93,75.94,8.71,21897.95,0.33,0.0,1.5843503230437905,9.333333333333334,4138.24
3756,42.26,22.24,21.66,13.33,76.13,8.55,21187.57,0.35,0.0,1.668417104276069,8.742857142857144,4134.95
3757,41.86,22.56,22.37,12.23,75.93,8.55,21341.87,0.32,0.0,1.8446443172526572,9.4375,4120.57
3758,42.12,21.89,21.72,15.0,75.91,8.68,21571.75,0.33,0.0,1.4593333333333334,9.454545454545455,4096.2
3759,41.73,22.14,21.35,14.22,75.85,8.65,21556.35,0.33,0.0,1.5569620253164556,9.424242424242424,4131.679999999999
3760,46.0,22.46,20.5,10.99,75.9,8.47,20957.92,0.35,0.0,2.043676069153776,8.857142857142858,4164.2
3761,45.93,22.02,21.06,13.71,76.04,8.6,21230.52,0.36,0.0,1.6061269146608315,8.694444444444445,4151.21
3762,45.45,22.18,20.73,11.75,75.98,8.68,21535.5,0.34,0.0,1.887659574468085,8.970588235294116,4089.52
3763,42.27,22.72,22.11,13.66,75.93,8.58,21301.83,0.36,0.0,1.6632503660322107,8.666666666666668,4098.02
3764,39.38,21.6,23.97,14.41,75.88,8.84,22062.05,0.36,0.0,1.4989590562109647,8.38888888888889,4069.4900000000002
3765,43.36,21.45,23.56,14.71,75.87,8.79,22202.3,0.35,0.0,1.4581917063222296,8.885714285714286,4100.639999999999
3766,41.45,21.5,22.58,14.62,76.05,8.57,21393.97,0.36,0.0,1.4705882352941178,8.722222222222223,4111.58
3767,39.5,22.0,23.21,15.3,76.02,8.63,21671.78,0.32,0.0,1.4379084967320261,9.65625,4124.47
3768,38.68,21.13,22.53,17.48,75.93,8.78,22153.6,0.36,0.0,1.2088100686498855,8.86111111111111,4090.1600000000003
3769,40.85,21.84,21.69,15.93,76.06,8.65,21440.6,0.31,0.0,1.3709981167608287,10.35483870967742,4052.169999999999
3770,40.53,21.55,23.42,13.99,75.92,8.64,21672.13,0.34,0.0,1.540385989992852,9.617647058823529,4145.39
3771,42.04,21.95,23.56,13.75,76.19,8.77,22191.43,0.32,0.0,1.5963636363636362,10.34375,4105.71
3772,38.9,21.32,23.66,16.28,75.96,8.88,22416.55,0.35,0.0,1.3095823095823096,9.457142857142857,4046.19
3773,37.64,21.15,23.09,17.73,75.77,8.78,22242.43,0.33,0.0,1.1928934010152283,10.181818181818182,4085.6099999999997
3774,39.31,21.78,22.79,15.85,76.19,8.77,22076.57,0.32,0.0,1.3741324921135647,10.59375,4138.85
3775,41.38,22.08,22.8,14.5,76.01,8.77,21973.88,0.33,0.0,1.522758620689655,10.272727272727273,4081.5599999999995
3776,40.6,21.76,22.65,15.46,76.0,8.82,22177.87,0.35,0.0,1.407503234152652,9.742857142857144,4077.27
3777,41.7,22.12,21.44,13.33,75.88,8.67,21716.11,0.33,0.0,1.6594148537134283,10.393939393939394,4060.12
3778,39.72,22.72,22.22,13.62,75.89,8.68,21756.3,0.33,0.0,1.6681350954478709,10.333333333333334,4075.9000000000005
3779,40.52,22.05,23.25,14.43,75.87,8.89,22550.36,0.34,0.0,1.5280665280665282,9.794117647058822,4011.4000000000005
3780,42.72,22.63,21.7,13.42,75.77,8.77,22126.02,0.34,0.0,1.68628912071535,9.970588235294118,4074.71
3781,42.14,22.46,21.13,13.18,76.09,8.77,21961.82,0.32,0.0,1.7040971168437027,10.46875,4055.18
3782,41.88,22.07,22.34,13.51,75.99,8.66,21577.05,0.35,0.0,1.6336047372316802,9.6,4096.63
3783,40.5,21.86,22.76,14.62,75.96,8.7,21827.39,0.32,0.0,1.4952120383036935,10.59375,4076.9299999999994
3784,35.46,21.33,24.54,16.66,76.0,8.79,22230.81,0.33,0.0,1.2803121248499398,10.181818181818182,4040.6399999999994
3785,35.55,20.62,24.47,19.33,75.97,9.03,23169.64,0.35,0.0,1.0667356440765652,9.485714285714286,4076.14
3786,37.23,21.71,22.73,18.14,75.98,8.84,22431.13,0.33,0.0,1.1968026460859977,10.060606060606059,4020.4400000000005
3787,37.09,21.77,23.65,16.75,76.01,8.71,22104.63,0.32,0.0,1.2997014925373134,10.25,4071.3700000000003
3788,38.93,21.63,22.52,18.78,75.97,8.79,22200.38,0.33,0.0,1.1517571884984024,10.181818181818182,4036.9099999999994
3789,37.72,21.89,21.93,18.51,75.94,8.78,22232.63,0.33,0.0,1.182603997839006,10.060606060606059,4064.7900000000004
3790,42.84,22.62,21.49,14.94,76.04,8.77,21911.21,0.35,0.0,1.5140562248995986,9.6,4056.1400000000003
3791,40.88,22.75,21.42,13.87,76.05,8.81,22154.68,0.33,0.0,1.6402307137707284,9.818181818181818,4012.5899999999997
3792,41.89,22.21,21.28,14.28,75.92,8.71,21877.22,0.34,0.0,1.5553221288515406,10.029411764705882,3999.39
3793,43.08,22.2,20.67,12.83,75.98,8.63,21406.26,0.33,0.0,1.7303195635229929,10.09090909090909,4057.58
3794,48.37,21.98,20.28,11.78,76.08,8.66,21409.2,0.36,0.0,1.8658743633276742,9.222222222222221,4041.3900000000003
3795,42.68,22.79,21.79,13.21,76.04,8.68,21571.72,0.35,0.0,1.7252081756245268,9.22857142857143,4020.0000000000005
3796,39.97,22.63,22.86,13.56,75.85,8.73,21720.95,0.35,0.0,1.6688790560471976,9.22857142857143,3979.55
3797,40.44,22.11,22.68,14.55,75.9,8.66,21584.85,0.39,0.0,1.5195876288659793,8.282051282051281,3987.6899999999996
3798,40.72,21.92,23.64,15.11,75.94,8.62,21467.95,0.36,0.0,1.4506949040370618,9.027777777777779,4027.09
3799,40.4,22.27,21.57,15.02,75.82,8.6,21388.95,0.35,0.0,1.4826897470039946,9.314285714285715,4003.1600000000003
3800,43.87,22.5,21.04,13.12,75.98,8.52,20999.66,0.38,0.0,1.714939024390244,8.473684210526317,4036.26
3801,43.22,22.0,21.59,13.53,75.99,8.64,21431.95,0.39,0.0,1.6260162601626018,8.0,3999.7599999999998
3802,43.17,21.99,20.99,12.37,75.86,8.55,21243.66,0.38,0.0,1.7776879547291835,8.473684210526317,3980.3900000000003
3803,44.33,22.52,20.72,12.99,75.89,8.58,21179.14,0.38,0.0,1.7336412625096227,8.578947368421051,3995.73
3804,42.41,22.31,20.69,13.13,76.07,8.6,21277.99,0.37,0.0,1.699162223914699,8.702702702702704,4011.5600000000004
3805,43.12,22.4,20.87,13.64,76.03,8.65,21420.54,0.38,0.0,1.6422287390029324,8.578947368421051,3952.05
3806,45.64,22.31,20.05,12.48,75.91,8.59,21243.6,0.36,0.0,1.7876602564102562,8.86111111111111,3970.7
3807,46.76,22.15,19.23,10.75,76.04,8.52,20754.11,0.39,0.0,2.0604651162790697,8.256410256410257,4037.5
3809,44.45,22.64,20.42,11.01,75.94,8.44,20544.58,0.37,0.0,2.0563124432334243,8.702702702702704,4040.2100000000005
3810,44.03,22.71,19.62,11.41,76.03,8.63,21270.57,0.36,0.0,1.9903593339176162,8.722222222222223,4020.6600000000003
3811,45.61,23.24,20.41,10.68,76.06,8.61,21143.06,0.37,0.0,2.1760299625468162,8.486486486486488,3987.52
3812,47.95,22.59,20.08,9.76,75.89,8.62,21266.05,0.37,0.0,2.314549180327869,8.567567567567567,3966.29
3813,41.0,22.72,21.92,13.13,76.06,8.63,21477.85,0.35,0.0,1.7303884234577303,9.057142857142857,3997.3999999999996
