fecha;fino;int1;int2;grueso;alimfresco;alimpebl;descpebl;porcsolid;rpm;peso;potencia;porccu;porcfe;numcha;rpmr;sentgiro;alimtot;tratpla
8/03/2020 0:21;40.68;22.61;22.50;14.58;3940.00;725.40;447.50;72.02;8.80;2972.61;21995.09;0.42;3.83;2.00;8.80;1.00;4665.40;4217.90
8/03/2020 0:31;43.33;22.37;22.89;12.20;3982.90;709.33;474.32;72.08;8.87;2974.07;22045.01;0.42;3.79;2.00;8.87;1.00;4692.23;4217.92
8/03/2020 0:41;41.86;23.00;21.77;13.55;3951.48;711.41;428.56;72.13;8.66;2970.48;21377.88;0.42;3.87;2.00;8.66;1.00;4662.89;4234.34
8/03/2020 0:51;43.05;22.72;21.65;13.23;3945.77;708.35;445.13;71.77;8.80;2978.53;21842.91;0.45;3.91;2.00;8.80;1.00;4654.11;4208.98
8/03/2020 1:01;41.12;21.91;22.66;14.62;3966.63;722.13;414.20;72.10;8.81;2975.42;21943.46;0.44;3.97;2.00;8.81;1.00;4688.75;4274.55
8/03/2020 1:11;39.01;21.91;24.44;15.09;4321.85;364.06;393.90;72.32;8.96;2976.88;22621.59;0.45;4.02;1.00;8.96;1.00;4685.91;4292.01
8/03/2020 1:21;37.77;21.99;23.03;16.26;4230.61;363.75;467.60;72.17;9.11;2978.18;23126.36;0.44;4.17;1.00;9.11;1.00;4594.36;4126.75
8/03/2020 1:31;43.71;22.55;22.20;13.84;4241.15;363.38;433.34;72.38;8.82;2964.74;22157.28;0.45;4.27;1.00;8.82;1.00;4604.53;4171.19
8/03/2020 1:41;40.10;21.28;22.62;16.55;4247.01;361.61;433.34;72.18;8.94;2982.10;22451.54;0.46;4.32;1.00;8.94;1.00;4608.62;4175.28
8/03/2020 1:51;40.75;21.31;23.40;16.88;4265.33;373.38;445.08;72.13;8.96;2976.89;22505.75;0.47;4.47;1.00;8.96;1.00;4638.71;4193.63
8/03/2020 2:01;38.37;21.53;22.66;17.95;4237.45;359.96;433.51;72.02;8.73;2977.73;22000.54;0.49;4.56;1.00;8.73;1.00;4597.41;4163.90
8/03/2020 2:11;38.86;21.23;22.84;17.65;4212.13;362.75;456.83;72.10;8.79;2972.03;22168.95;0.48;4.63;1.00;8.79;1.00;4574.87;4118.04
8/03/2020 2:21;36.01;19.93;23.16;21.22;4218.76;371.56;441.74;71.95;8.91;2980.41;22488.85;0.50;4.66;1.00;8.91;1.00;4590.32;4148.57
8/03/2020 2:31;37.79;20.87;22.66;18.80;4201.84;362.55;436.25;71.94;8.91;2970.14;22473.39;0.52;4.74;1.00;8.91;1.00;4564.39;4128.14
8/03/2020 2:41;39.56;21.13;22.74;17.21;4221.88;359.40;426.17;71.88;8.75;2975.04;21957.89;0.52;4.90;1.00;8.75;1.00;4581.27;4155.10
8/03/2020 2:51;38.80;20.84;22.61;18.98;4160.62;363.76;428.86;71.81;8.74;2974.65;21972.50;0.53;4.83;1.00;8.74;1.00;4524.38;4095.53
8/03/2020 3:01;37.01;20.63;23.00;20.24;4199.95;362.91;421.31;71.97;8.80;2972.97;22090.98;0.54;4.81;1.00;8.80;1.00;4562.86;4141.55
8/03/2020 3:11;37.07;20.39;23.27;20.41;4170.57;368.97;421.82;71.82;8.72;2971.98;21750.33;0.56;4.84;1.00;8.72;1.00;4539.54;4117.72
8/03/2020 3:31;39.73;20.96;22.96;18.71;4174.73;366.57;440.12;72.17;9.06;3007.47;23015.62;0.60;4.93;1.00;9.06;1.00;4541.30;4101.18
8/03/2020 3:41;38.88;21.34;23.23;17.23;4206.69;361.42;409.82;72.12;8.86;2967.57;22371.84;0.61;4.94;1.00;8.86;1.00;4568.11;4158.29
8/03/2020 3:51;37.88;21.21;23.02;18.78;4167.84;371.06;404.03;72.11;8.78;2977.38;22316.95;0.60;4.92;1.00;8.78;1.00;4538.91;4134.88
8/03/2020 4:01;35.37;21.07;23.14;19.87;4176.34;363.70;429.73;72.05;9.07;2977.91;23205.17;0.59;4.85;1.00;9.07;1.00;4540.04;4110.32
8/03/2020 4:11;36.89;21.39;23.69;18.85;4203.84;370.08;425.53;72.10;9.12;2977.97;23349.36;0.58;4.94;1.00;9.12;1.00;4573.92;4148.39
8/03/2020 4:21;37.25;21.29;22.02;18.89;4159.78;374.29;416.02;71.95;8.80;2958.42;22250.48;0.60;5.21;1.00;8.80;1.00;4534.07;4118.05
8/03/2020 4:31;38.20;21.90;21.90;17.66;4202.30;374.23;370.16;72.21;8.65;2972.10;21672.59;0.59;5.38;1.00;8.65;1.00;4576.52;4206.36
8/03/2020 4:41;41.55;21.56;21.86;17.15;4225.27;376.61;398.01;72.18;8.59;2973.45;21394.13;0.59;5.36;1.00;8.59;1.00;4601.88;4203.87
8/03/2020 4:51;38.11;21.20;22.42;17.95;4205.67;366.68;394.62;72.06;8.56;2977.32;21608.21;0.62;5.35;1.00;8.56;1.00;4572.35;4177.74
8/03/2020 5:01;37.44;21.04;22.52;18.02;4235.13;379.14;389.26;72.19;8.64;2977.54;21669.31;0.63;5.56;1.00;8.64;1.00;4614.27;4225.00
8/03/2020 5:11;40.34;21.33;20.97;17.50;4191.47;380.32;387.02;72.09;8.45;2966.03;21002.42;0.63;5.50;1.00;8.45;1.00;4571.79;4184.77
8/03/2020 5:21;40.18;21.92;21.26;16.37;4209.75;378.18;365.44;72.23;8.41;2975.40;20949.31;0.66;5.70;1.00;8.41;1.00;4587.93;4222.49
8/03/2020 5:31;42.58;21.36;22.84;14.82;4241.71;370.32;396.78;72.19;8.64;2988.31;21611.21;0.66;5.64;1.00;8.64;1.00;4612.04;4215.26
8/03/2020 5:41;40.29;22.39;23.20;14.89;4211.77;379.97;400.63;72.04;8.67;2977.87;21712.53;0.66;5.76;1.00;8.67;1.00;4591.74;4191.10
8/03/2020 5:51;40.31;21.83;22.82;15.29;4113.04;378.19;380.09;71.89;8.71;2976.19;21979.85;0.69;5.69;1.00;8.71;1.00;4491.22;4111.13
8/03/2020 6:01;37.87;22.34;23.11;15.38;4155.79;380.68;383.00;72.01;8.72;2974.83;21886.38;0.68;5.77;1.00;8.72;1.00;4536.47;4153.48
8/03/2020 6:11;39.79;22.31;21.41;16.79;4022.50;377.79;401.21;71.53;8.66;2973.05;21649.09;0.68;5.84;1.00;8.66;1.00;4400.29;3999.09
8/03/2020 6:21;39.52;21.58;22.24;16.80;3905.24;374.16;355.76;71.43;8.36;2973.28;20698.80;0.70;5.84;1.00;8.36;1.00;4279.40;3923.64
8/03/2020 6:31;38.87;21.39;22.22;18.41;3941.54;379.79;378.50;71.78;8.41;2978.93;21018.25;0.68;5.77;1.00;8.41;1.00;4321.33;3942.83
8/03/2020 6:41;38.57;21.67;22.17;18.67;3783.89;475.77;380.56;71.63;8.81;2992.80;22514.91;0.65;5.80;2.00;8.81;1.00;4259.67;3879.10
8/03/2020 7:01;39.90;21.67;21.39;17.74;3818.32;385.99;328.49;72.03;8.40;2976.77;21121.54;0.64;5.60;1.00;8.40;1.00;4204.31;3875.82
8/03/2020 7:11;37.03;21.82;21.65;18.73;3949.55;377.79;371.23;72.28;8.79;2992.57;22223.33;0.65;5.32;1.00;8.79;1.00;4327.34;3956.11
8/03/2020 7:21;38.38;21.73;21.82;16.26;3961.10;382.09;402.13;72.15;8.76;2963.70;21889.75;0.64;5.19;1.00;8.76;1.00;4343.18;3941.06
8/03/2020 7:31;40.30;21.66;22.13;16.73;3989.06;362.45;353.14;72.18;8.51;2969.02;21429.36;0.64;5.15;1.00;8.51;1.00;4351.52;3998.37
8/03/2020 7:41;39.74;21.79;21.70;16.24;4002.10;352.44;401.94;72.09;8.72;2977.00;22050.17;0.64;4.92;1.00;8.72;1.00;4354.54;3952.60
8/03/2020 7:51;37.92;21.90;22.01;14.78;4010.00;357.23;400.28;72.13;8.97;2990.22;22944.63;0.63;4.88;1.00;8.97;1.00;4367.23;3966.95
8/03/2020 8:01;41.52;22.55;23.05;13.54;4123.06;353.03;409.35;72.24;8.99;2975.77;23144.45;0.61;4.76;1.00;8.99;1.00;4476.09;4066.74
8/03/2020 8:11;37.04;21.59;24.03;16.51;4144.59;363.09;436.84;72.02;9.09;2976.12;23553.26;0.61;4.66;1.00;9.09;1.00;4507.67;4070.83
8/03/2020 8:21;40.45;21.98;23.21;16.22;4159.10;366.20;438.44;72.12;8.99;2969.17;22929.64;0.60;4.68;1.00;8.99;1.00;4525.30;4086.86
8/03/2020 8:31;36.79;21.80;23.20;17.20;4245.09;353.53;414.64;72.25;8.80;2977.49;22553.31;0.58;4.77;1.00;8.80;1.00;4598.61;4183.98
8/03/2020 8:41;38.58;21.90;23.76;16.12;4248.37;361.07;431.47;72.02;9.03;2974.54;23304.95;0.59;4.84;1.00;9.03;1.00;4609.44;4177.96
8/03/2020 8:51;36.26;21.16;23.43;17.92;4201.67;358.80;394.75;71.88;8.80;2971.57;22522.77;0.59;4.94;1.00;8.80;1.00;4560.47;4165.72
8/03/2020 9:01;36.82;21.60;23.06;17.69;4235.16;363.81;381.35;72.03;8.76;2973.82;22498.41;0.60;5.06;1.00;8.76;1.00;4598.97;4217.63
8/03/2020 9:11;37.96;20.90;22.78;18.96;4202.70;369.57;399.64;72.06;8.83;2971.25;22553.99;0.61;5.22;1.00;8.83;1.00;4572.28;4172.64
8/03/2020 9:21;38.95;21.14;22.61;16.95;4184.46;372.59;454.65;76.17;9.16;2989.92;23212.88;0.61;5.22;1.00;9.16;1.00;4557.05;4102.40
8/03/2020 9:31;36.42;21.01;22.86;19.80;4217.77;362.51;420.91;75.66;9.02;2971.09;22815.44;0.63;5.45;1.00;9.02;1.00;4580.28;4159.38
8/03/2020 9:41;38.32;21.25;22.82;18.02;4190.04;366.21;444.09;75.22;8.96;2967.12;22573.95;0.60;5.46;1.00;8.96;1.00;4556.25;4112.16
8/03/2020 9:51;39.67;21.23;22.61;17.20;4204.08;358.35;397.99;75.17;8.62;2955.60;21233.30;0.62;5.43;1.00;8.62;1.00;4562.43;4164.44
8/03/2020 10:01;38.84;21.58;22.58;15.39;4226.09;359.07;395.56;75.15;8.76;2987.09;21491.57;0.63;5.21;1.00;8.76;1.00;4585.16;4189.60
8/03/2020 10:11;40.65;22.01;21.78;16.56;4224.24;366.87;402.82;75.11;8.93;2978.22;22185.74;0.61;5.26;1.00;8.93;1.00;4591.11;4188.29
8/03/2020 10:21;40.70;20.99;21.95;17.90;4154.70;370.63;422.22;74.82;8.92;2974.10;22108.74;0.63;5.04;1.00;8.92;1.00;4525.33;4103.12
8/03/2020 10:31;40.63;21.20;22.10;17.47;4211.29;370.57;408.92;74.98;8.75;2969.50;21498.06;0.62;4.87;1.00;8.75;1.00;4581.86;4172.94
8/03/2020 10:41;35.70;21.02;23.90;17.06;4179.91;374.18;401.83;74.98;8.93;2987.91;22344.67;0.63;4.79;1.00;8.93;1.00;4554.09;4152.26
8/03/2020 10:51;36.04;20.01;23.28;21.02;4202.03;380.63;474.91;75.17;8.97;2965.44;22343.87;0.59;4.77;1.00;8.97;1.00;4582.66;4107.75
8/03/2020 11:01;34.42;19.94;23.39;21.15;4209.63;366.52;411.37;75.16;8.87;2977.90;22166.01;0.58;4.61;1.00;8.87;1.00;4576.15;4164.78
8/03/2020 11:11;34.13;20.16;22.85;21.86;4209.83;383.36;490.08;75.04;9.04;2970.68;22416.60;0.59;4.53;1.00;9.04;1.00;4593.19;4103.11
8/03/2020 11:21;33.97;20.11;23.39;23.08;4225.87;384.31;407.53;75.20;8.91;2984.46;22377.28;0.60;4.47;1.00;8.91;1.00;4610.18;4202.65
8/03/2020 11:31;37.15;20.13;23.53;21.43;4188.93;374.47;511.06;75.03;9.10;2972.41;22889.12;0.59;4.56;1.00;9.10;1.00;4563.40;4052.34
8/03/2020 11:41;36.37;20.65;23.13;21.42;4222.30;389.04;432.97;75.24;9.02;2974.24;22671.56;0.59;4.44;1.00;9.02;1.00;4611.34;4178.37
8/03/2020 11:51;38.67;21.67;23.08;17.15;4175.72;376.21;460.47;75.13;9.12;2977.71;23110.41;0.58;4.39;1.00;9.12;1.00;4551.93;4091.46
8/03/2020 12:01;36.21;20.68;23.26;20.15;4211.42;370.52;459.41;74.97;9.01;2972.22;22721.52;0.59;4.30;1.00;9.01;1.00;4581.94;4122.53
8/03/2020 12:11;35.59;20.82;22.61;19.97;4127.29;379.87;445.63;74.87;8.89;2970.15;22368.54;0.58;4.17;1.00;8.89;1.00;4507.16;4061.54
8/03/2020 12:21;36.72;20.75;23.25;18.87;4206.19;371.21;443.83;74.94;8.86;2970.25;21979.24;0.57;4.14;1.00;8.86;1.00;4577.40;4133.57
8/03/2020 12:31;37.79;21.51;23.66;16.02;4165.07;384.21;425.51;74.87;8.83;2981.38;22156.51;0.57;4.09;1.00;8.83;1.00;4549.28;4123.77
8/03/2020 12:41;37.30;20.76;23.22;18.70;4191.62;383.37;469.54;75.00;9.03;2976.14;22601.90;0.57;4.01;1.00;9.03;1.00;4574.99;4105.45
8/03/2020 12:51;37.84;21.12;22.95;19.22;4128.08;393.51;441.05;74.74;8.87;2972.65;22116.73;0.57;3.88;1.00;8.87;1.00;4521.59;4080.54
8/03/2020 13:01;41.06;21.64;23.09;17.22;4152.25;382.57;454.11;74.80;8.91;2978.60;22263.74;0.57;3.75;1.00;8.91;1.00;4534.82;4080.71
8/03/2020 13:11;39.66;21.95;22.69;16.25;4211.55;381.43;459.20;74.98;8.97;2968.85;22387.74;0.54;3.67;1.00;8.97;1.00;4592.98;4133.79
8/03/2020 13:21;37.67;20.86;24.40;16.79;4157.20;384.02;445.65;74.81;8.97;2979.56;22483.67;0.53;3.55;1.00;8.97;1.00;4541.22;4095.57
8/03/2020 13:31;35.54;21.47;24.38;17.25;4178.69;385.26;476.49;74.94;9.17;2982.30;23185.94;0.52;3.47;1.00;9.17;1.00;4563.96;4087.47
8/03/2020 13:41;35.81;21.23;24.55;17.41;4159.04;383.43;475.10;74.91;9.23;2978.80;23607.45;0.47;3.44;1.00;9.23;1.00;4542.47;4067.37
8/03/2020 13:51;35.83;21.10;23.95;18.60;4213.75;372.39;517.14;75.15;9.20;2971.52;23250.94;0.46;3.37;1.00;9.20;1.00;4586.14;4069.00
8/03/2020 14:01;37.40;22.40;23.72;16.05;4170.71;378.19;500.87;74.98;9.19;2979.29;23306.70;0.44;3.29;1.00;9.19;1.00;4548.90;4048.03
8/03/2020 14:11;39.50;22.56;23.71;15.60;4160.44;387.88;515.97;74.34;9.07;2968.12;22811.47;0.44;3.19;1.00;9.07;1.00;4548.32;4032.35
8/03/2020 14:21;35.89;21.84;24.40;16.92;4241.97;385.12;505.53;74.18;9.09;2975.42;22826.09;0.42;3.10;1.00;9.09;1.00;4627.09;4121.56
8/03/2020 14:31;36.91;21.66;24.24;16.78;4233.35;384.51;484.97;73.96;9.01;2974.02;22397.46;0.42;3.09;1.00;9.01;1.00;4617.86;4132.89
8/03/2020 14:41;37.84;22.76;23.59;16.11;4204.91;388.40;525.99;74.15;9.12;2984.69;22946.56;0.42;3.05;1.00;9.12;1.00;4593.31;4067.32
8/03/2020 14:51;38.90;22.48;23.86;14.27;4212.05;384.94;511.98;73.93;8.94;2967.14;22252.55;0.41;3.07;1.00;8.94;1.00;4597.00;4085.02
8/03/2020 15:11;38.32;21.74;24.97;16.60;4258.30;386.58;549.38;74.09;9.08;2977.27;22689.62;0.40;3.02;1.00;9.08;1.00;4644.88;4095.50
8/03/2020 15:21;35.67;22.03;24.20;17.24;4267.42;394.04;483.28;73.97;8.87;2969.48;21909.72;0.41;2.98;1.00;8.87;1.00;4661.46;4178.18
8/03/2020 15:31;38.33;21.55;24.98;16.57;4283.28;385.88;489.19;73.96;8.84;2977.77;21997.03;0.42;2.93;1.00;8.84;1.00;4669.17;4179.98
8/03/2020 15:41;34.61;21.40;25.16;17.08;4274.17;384.80;517.33;74.03;9.04;2976.31;22748.96;0.43;2.94;1.00;9.04;1.00;4658.97;4141.64
8/03/2020 15:51;38.81;21.51;24.87;16.75;4238.45;378.74;512.82;73.88;9.01;2969.33;22307.64;0.43;3.02;1.00;9.01;1.00;4617.20;4104.38
8/03/2020 16:01;35.61;21.87;24.98;16.07;4279.00;381.22;514.24;74.39;9.04;2980.73;22502.30;0.44;3.02;1.00;9.04;1.00;4660.22;4145.98
8/03/2020 16:11;37.42;21.97;23.63;16.46;4296.13;386.87;527.60;74.87;9.03;2975.70;22824.89;0.43;3.01;1.00;9.03;1.00;4683.00;4155.40
8/03/2020 16:21;36.83;22.83;24.07;15.18;4276.55;383.06;566.37;74.67;9.08;2973.44;22563.49;0.44;3.09;1.00;9.08;1.00;4659.61;4093.24
8/03/2020 16:31;34.83;22.04;24.72;16.41;4288.07;387.37;538.45;74.73;9.06;2967.62;22378.53;0.44;3.07;1.00;9.06;1.00;4675.44;4136.99
8/03/2020 16:41;38.03;21.82;23.92;16.16;4263.42;388.94;513.96;75.01;8.90;2973.29;21947.49;0.43;3.08;1.00;8.90;1.00;4652.36;4138.41
8/03/2020 16:51;37.18;22.00;23.87;16.17;4322.78;382.98;519.79;74.90;9.11;2983.53;22541.59;0.43;3.08;1.00;9.11;1.00;4705.76;4185.97
8/03/2020 17:01;40.48;22.18;23.43;15.81;4322.96;384.40;524.10;74.99;9.09;2971.24;22812.61;0.43;3.10;1.00;9.09;1.00;4707.35;4183.25
8/03/2020 17:11;36.32;22.05;23.73;16.04;4330.63;394.02;550.33;75.08;9.23;2973.54;23236.83;0.43;3.08;1.00;9.23;1.00;4724.66;4174.33
8/03/2020 17:21;40.38;22.14;23.64;15.79;4381.68;381.35;522.43;75.19;9.17;2974.72;23074.28;0.41;3.22;1.00;9.17;1.00;4763.03;4240.60
8/03/2020 17:31;36.41;22.24;24.00;16.23;4374.89;387.41;561.17;75.13;9.18;2974.29;22935.33;0.40;3.32;1.00;9.18;1.00;4762.31;4201.13
8/03/2020 17:41;38.65;21.94;24.79;16.20;4401.10;388.64;522.60;75.22;9.20;2976.25;22983.08;0.39;3.25;1.00;9.20;1.00;4789.74;4267.14
8/03/2020 17:51;39.62;22.06;24.68;15.71;4358.32;376.36;507.79;75.09;8.97;2970.94;22470.68;0.39;3.33;1.00;8.97;1.00;4734.68;4226.88
8/03/2020 18:01;37.95;22.52;24.40;15.29;4385.78;371.25;533.32;75.10;9.11;2975.95;22811.74;0.38;3.27;1.00;9.11;1.00;4757.03;4223.72
8/03/2020 18:11;38.32;22.55;24.19;16.22;4314.41;385.72;511.84;75.12;9.11;2977.17;22972.99;0.38;3.28;1.00;9.11;1.00;4700.13;4188.29
8/03/2020 18:21;36.82;22.15;24.79;15.81;4254.09;373.41;525.51;75.10;9.14;2978.31;23267.58;0.38;3.37;1.00;9.14;1.00;4627.50;4101.99
8/03/2020 18:31;38.29;22.31;24.21;15.27;4278.30;370.51;521.86;74.95;9.30;2980.03;23646.07;0.37;3.37;1.00;9.30;1.00;4648.80;4126.95
8/03/2020 18:41;36.16;22.18;24.70;15.88;4275.36;368.36;528.72;75.02;9.29;2977.94;23664.44;0.36;3.41;1.00;9.29;1.00;4643.71;4114.99
8/03/2020 18:51;36.67;22.43;24.23;16.46;4289.26;372.29;521.28;75.02;9.29;2976.78;23536.11;0.36;3.34;1.00;9.29;1.00;4661.56;4140.27
8/03/2020 19:01;39.57;21.90;24.48;15.31;4198.48;374.52;495.22;74.78;9.14;2965.28;23114.23;0.36;3.39;1.00;9.14;1.00;4573.00;4077.78
8/03/2020 19:11;36.29;22.00;24.49;17.25;3995.75;373.63;475.03;74.74;9.24;2990.81;23892.06;0.37;3.38;1.00;9.24;1.00;4369.38;3894.35
8/03/2020 19:41;40.06;21.87;24.49;16.95;3654.49;729.08;446.22;73.39;9.28;2954.94;23827.67;0.37;3.45;2.00;9.28;1.00;4383.58;3937.35
8/03/2020 19:51;36.77;21.88;24.09;16.56;3871.81;714.23;486.70;72.70;8.95;2936.48;22747.52;0.38;3.36;2.00;8.95;1.00;4586.03;4099.33
8/03/2020 20:01;35.32;21.50;23.42;18.79;3857.67;693.23;448.01;72.33;9.06;2988.47;23026.17;0.38;3.46;2.00;9.06;1.00;4550.90;4102.89
8/03/2020 20:11;38.43;21.59;23.70;18.05;3848.72;708.14;485.33;72.21;9.26;2986.07;23895.90;0.40;3.33;2.00;9.26;1.00;4556.85;4071.53
8/03/2020 20:21;35.56;21.43;24.69;16.82;3685.49;717.21;467.67;72.11;9.20;2967.53;23664.76;0.38;3.40;2.00;9.20;1.00;4402.71;3935.04
8/03/2020 20:31;36.98;22.27;23.84;16.79;3716.44;718.96;448.73;71.98;9.03;2970.28;22887.27;0.38;3.47;2.00;9.03;1.00;4435.40;3986.67
8/03/2020 20:41;36.66;22.22;23.71;17.47;3730.72;725.97;452.06;72.17;9.05;2979.51;23020.99;0.41;3.62;2.00;9.05;1.00;4456.69;4004.63
8/03/2020 20:51;37.66;22.68;23.94;15.20;3717.42;732.48;450.04;72.14;8.99;2973.45;22770.33;0.43;3.87;2.00;8.99;1.00;4449.90;3999.86
8/03/2020 21:01;36.63;22.28;23.83;17.05;3770.07;729.70;446.79;72.02;9.01;2976.07;22788.84;0.43;3.91;2.00;9.01;1.00;4499.77;4052.98
8/03/2020 21:11;37.93;22.08;23.30;16.18;3767.51;738.15;442.13;72.25;8.86;2972.63;22337.66;0.46;4.01;2.00;8.86;1.00;4505.66;4063.53
8/03/2020 21:21;40.11;22.08;22.25;16.04;3894.51;737.81;429.48;72.29;8.57;2950.88;20845.88;0.47;4.11;2.00;8.57;1.00;4632.32;4202.83
8/03/2020 21:31;40.06;22.66;22.17;15.25;4210.50;364.21;363.62;72.22;8.45;2982.71;21218.40;0.49;4.34;1.00;8.45;1.00;4574.72;4211.10
8/03/2020 21:41;41.41;22.90;21.95;14.84;3970.67;370.98;354.61;72.20;9.11;2991.90;23602.81;0.50;4.56;1.00;9.11;1.00;4341.65;3987.04
8/03/2020 21:51;40.46;22.31;23.44;14.08;4067.06;368.44;342.45;71.81;8.90;2967.84;22981.20;0.51;4.63;1.00;8.90;1.00;4435.51;4093.05
8/03/2020 22:01;38.30;22.35;23.05;16.48;4067.30;364.16;439.17;71.34;8.92;2972.69;22925.25;0.51;4.82;1.00;8.92;1.00;4431.47;3992.30
8/03/2020 22:11;42.06;22.58;21.46;14.57;4011.43;368.34;419.71;71.18;8.76;2962.46;22071.33;0.50;4.86;1.00;8.76;1.00;4379.77;3960.07
8/03/2020 22:21;37.64;21.60;22.31;16.75;4024.83;372.49;412.40;71.16;8.57;2972.72;21270.89;0.51;4.94;1.00;8.57;1.00;4397.32;3984.91
8/03/2020 22:31;38.45;22.24;22.10;16.77;4005.38;364.51;430.00;70.99;8.75;2975.19;21883.98;0.51;4.90;1.00;8.75;1.00;4369.89;3939.89
8/03/2020 22:41;37.42;21.61;23.30;16.15;4058.98;375.84;395.91;71.16;8.69;2972.44;21751.77;0.53;5.01;1.00;8.69;1.00;4434.81;4038.90
8/03/2020 22:51;35.25;21.02;24.66;18.47;4031.94;370.12;411.77;70.91;8.81;2978.93;22240.79;0.52;4.87;1.00;8.81;1.00;4402.06;3990.29
8/03/2020 23:01;35.68;20.52;24.23;19.38;4099.88;368.61;388.75;71.25;8.73;2965.58;21875.13;0.53;4.95;1.00;8.73;1.00;4468.49;4079.75
8/03/2020 23:11;33.51;20.41;23.47;20.45;4154.79;367.00;377.51;71.08;8.57;2969.73;21355.96;0.56;5.14;1.00;8.57;1.00;4521.79;4144.27
8/03/2020 23:21;35.07;20.93;22.32;19.78;4112.06;387.20;380.39;71.06;8.74;2981.36;21947.27;0.54;5.19;1.00;8.74;1.00;4499.26;4118.87
8/03/2020 23:31;33.19;20.37;23.70;20.21;4171.40;383.10;399.77;71.16;8.79;2975.13;22049.41;0.54;5.43;1.00;8.79;1.00;4554.50;4154.73
8/03/2020 23:41;36.14;21.17;24.02;18.00;4156.26;395.68;421.79;71.07;8.72;2976.15;21834.87;0.53;5.56;1.00;8.72;1.00;4551.94;4130.15
8/03/2020 23:51;36.07;20.93;22.63;19.11;4138.06;381.75;395.30;71.25;8.80;2978.65;22213.72;0.53;5.56;1.00;8.80;1.00;4519.82;4124.52
9/03/2020 0:01;35.97;19.94;24.57;20.60;4188.02;387.18;427.44;70.99;8.97;2984.41;22981.15;0.52;5.65;1.00;8.97;1.00;4575.20;4147.75
9/03/2020 0:11;35.17;20.43;23.37;22.27;4215.86;383.18;432.82;71.05;9.10;2974.27;23402.79;0.52;5.63;1.00;9.10;1.00;4599.04;4166.22
9/03/2020 0:21;35.44;20.98;23.51;20.15;4229.54;391.28;417.48;70.98;9.17;2982.29;23780.32;0.52;5.62;1.00;9.17;1.00;4620.82;4203.34
9/03/2020 0:31;37.46;21.33;22.24;18.53;4188.06;383.84;430.68;71.01;9.04;2969.49;23458.04;0.52;5.49;1.00;9.04;1.00;4571.90;4141.22
9/03/2020 0:41;36.62;20.87;23.30;20.16;4231.88;387.53;401.00;70.99;9.06;2976.53;23548.12;0.53;5.43;1.00;9.06;1.00;4619.41;4218.42
9/03/2020 0:51;39.59;22.13;22.60;16.32;4198.77;385.42;424.25;71.08;8.98;2972.99;23206.01;0.53;5.36;1.00;8.98;1.00;4584.19;4159.94
9/03/2020 1:01;42.70;22.04;21.74;15.15;4184.57;384.64;401.37;70.85;8.81;2963.97;22480.00;0.55;5.25;1.00;8.81;1.00;4569.21;4167.84
9/03/2020 1:11;40.84;21.79;22.92;16.10;4226.60;383.49;382.65;71.12;8.66;2973.98;22021.93;0.54;5.25;1.00;8.66;1.00;4610.09;4227.44
9/03/2020 1:21;40.59;21.36;23.26;16.41;4163.16;380.33;393.75;72.21;8.81;2981.17;22375.79;0.54;5.25;1.00;8.81;1.00;4543.49;4149.74
9/03/2020 1:31;42.34;21.45;22.18;17.12;4185.25;374.58;414.18;73.58;8.86;2977.69;22379.49;0.55;5.27;1.00;8.86;1.00;4559.83;4145.65
9/03/2020 1:41;38.42;21.62;21.93;18.15;4103.41;384.17;417.55;73.95;8.82;2967.93;22093.74;0.55;5.21;1.00;8.82;1.00;4487.58;4070.03
9/03/2020 1:51;39.20;21.55;23.58;16.23;4161.84;388.73;395.25;74.70;8.79;2977.61;21808.72;0.55;4.98;1.00;8.79;1.00;4550.56;4155.31
9/03/2020 2:01;35.17;21.33;23.27;18.72;4159.10;381.58;454.35;74.74;9.00;2975.64;22541.13;0.55;4.86;1.00;9.00;1.00;4540.68;4086.34
9/03/2020 2:11;38.32;21.08;23.59;19.40;4189.51;384.11;424.28;74.89;8.89;2975.69;22375.86;0.58;4.83;1.00;8.89;1.00;4573.62;4149.35
9/03/2020 2:21;34.99;21.09;24.03;18.69;4168.03;387.62;435.67;74.95;8.96;2974.33;22359.62;0.57;4.71;1.00;8.96;1.00;4555.65;4119.98
9/03/2020 2:31;37.62;21.58;22.98;18.30;4117.92;389.02;443.00;74.89;8.97;2974.91;22632.13;0.56;4.75;1.00;8.97;1.00;4506.94;4063.93
9/03/2020 2:41;35.85;21.72;23.43;17.12;4184.16;394.98;471.02;75.14;8.90;2973.54;22414.50;0.54;4.58;1.00;8.90;1.00;4579.13;4108.11
9/03/2020 2:51;38.79;21.70;22.52;16.98;4216.01;389.43;409.38;75.25;8.96;2968.92;22289.68;0.54;4.70;1.00;8.96;1.00;4605.43;4196.06
9/03/2020 3:01;40.48;21.61;22.81;16.52;4161.82;385.18;440.06;75.01;8.99;2980.99;22464.38;0.53;4.69;1.00;8.99;1.00;4547.01;4106.95
9/03/2020 3:11;40.45;21.58;23.01;14.48;4219.77;385.47;418.06;75.14;9.02;2972.41;22326.05;0.53;4.94;1.00;9.02;1.00;4605.24;4187.18
9/03/2020 3:21;37.26;21.22;22.54;18.92;4210.72;385.17;408.25;75.19;9.00;2977.49;22278.60;0.52;5.08;1.00;9.00;1.00;4595.89;4187.63
